objectid,id,telephone,website
4344,10128352,(910) 291-7000,http://www.scotlandhealth.org/getpage.php?name=index
4345,3628777,(828) 765-4201,http://www.spchospital.org
4346,6527371,(910) 572-1301,http://www.firsthealth.org
4347,10827959,(252) 449-4500,http://www.theouterbankshospital.com
4348,1528541,(910) 577-2345,http://www.onslow.org
4349,5828017,(704) 434-9466,http://www.clevelandcountyhealthcaresystem.com/crawleymemorial.html
4350,1758318,(701) 228-9300,http://www.standrewshealth.com
4351,3958639,(701) 567-4561,http://www.wrhs.com
4352,3758552,(701) 254-4511,http://www.lintonhospital.com
4353,2358623,(701) 523-5265,www.swhealthcare.net
4354,4658103,(701) 241-9099,www.vhfargo.com/
4355,4758122,(701) 234-2000,www.sanfordhealth.org
4356,13,(910) 450-4300,http://www.med.navy.mil/sites/nhcl/pages/default.aspx
4357,758316,(701) 477-6111,https://www.ihs.gov/greatplains/healthcarefacilities/turtlemountain/
4358,3658341,(701) 324-4651,http://www.staloisius.com
4359,165558701,(701) 857-5000,http://www.trinityhealth.org/
4360,6058601,(701) 456-4000,http://chistjosephshealth.org/
4361,6158201,(701) 780-1500,http://www.altru.org/find-a-location/location-profile/?id=58
4362,5185344,(928) 669-9200,www.lapazhospital.org
4363,8685015,NOT AVAILABLE,http://www.sshaz.com
4364,9385018,(602) 592-3900,http://www.valleyhospital-phoenix.com
4365,1906504,(203) 688-4242,http://www.ynhh.org
4366,5647362,(765) 521-0890,http://www.hcmhcares.org
4367,105568506,(402) 481-1111,http://www.bryanhealth.com/
4368,1846901,(765) 452-6700,http://www.howardregional.org
4369,14332561,(850) 934-2000,http://www.ebaptisthealthcare.org/gulfbreezehospital/
4370,5632308,(850) 325-5015,http://www.capitalregionalmedicalcenter.com
4371,34032308,(850) 219-6800,http://www.selectspecialtyhospitals.com/company/locations/tallahassee.aspx
4372,4185712,(520) 325-1300,www.rehabinstituteoftucson.com
4373,42232514,(850) 494-4000,http://www.westfloridahospital.com
4374,1632250,(904) 627-2900,http://www.baptistjax.com/locations/baptist-medical-center-beaches
4375,24032224,(904) 953-2000,http://www.mayoclinic.org
4376,32932216,(904) 724-9202,http://www.riverpointbehavioral.com
4377,41832216,(904) 296-3533,http://www.wekivacenter.com
4378,33132550,(850) 278-3000,http://www.sacredheartemerald.org
4379,5032424,(850) 674-5411,http://www.calhoun-libertyhospital.com
4380,1732034,(904) 321-3501,http://www.baptistjax.com/locations/baptist-medical-center-nassau
4381,296727,(808) 775-7211,http://www.hhsc.org
4382,5818235,(610) 377-1300,http://www.blmtn.org/
4383,16015301,(724) 223-3007,http://www.washingtonhospital.org
4384,16118431,(570) 253-8100,http://www.wmh.org
4385,5589451,(775) 833-4100,http://tfhd.com/inclinehospital.asp
4386,2916001,(724) 284-4403,http://butlerhealthsystem.org/pages/home.aspx
4387,17019565,(610) 670-4111,http://www.dpw.state.pa.us/foradults/statehospitals/wernersvillestatehospital/index.htm
4388,24317405,(717) 849-5339,http://www.mhyork.org/
4389,21818657,(570) 836-2161,http://www.tylermemorialhospital.net
4390,24215537,(814) 623-6161,http://www.upmcbedfordmemorial.com
4391,915213,(412) 586-9819,http://pittsburghupmc.selectspecialtyhospitals.com/
4392,79079782,(432) 607-3200,NOT AVAILABLE
4393,9068763,(402) 336-2611,http://www.avera.org/st-anthonys
4394,1015132,(412) 664-2900,http://mckeesport.selectspecialtyhospitals.com/
4395,12815143,(412) 264-7741,http://www.heritagevalley.org
4396,13415241,(412) 257-2290,http://www.southwoodhospital.com
4397,16715224,(412) 578-5000,http://www.wpahs.org/locations/west-penn-hospital
4398,23816214,(814) 226-9545,http://www.clarioncenter.com
4399,3018603,(570) 759-5065,http://www.berwick-hospital.com
4400,5089447,(775) 781-3761,http://www.southlyonmedicalcenter.org
4401,4019118,(215) 248-8201,http://www.chhealthsystem.com
4402,9419102,(215) 587-3000,http://www.mageerehab.org
4403,11119107,(215) 829-7722,http://www.pennmedicine.org/pahosp/
4404,5669210,(402) 387-2800,http://www.browncountyhospital.org
4405,20319152,(215) 335-6039,http://www.nazarethhospital.org
4406,25919128,(215) 483-9900,http://www.roxboroughmemorial.com
4407,20116828,(814) 364-2161,http://www.themeadows.net
4408,13944622,(330) 343-3311,http://www.unionhospital.org
4409,11943040,(937) 578-2289,http://www.memorialhosp.org
4410,22916803,(814) 231-7000,http://www.mountnittany.org
4411,9816646,(814) 247-3100,http://www.conemaugh.org/miners/
4412,3219320,(610) 383-8000,http://www.brandywinehospital.com
4413,18019380,(610) 431-5000,http://www.chestercountyhospital.org
4414,4489008,(775) 726-3171,http://www.dilsmedicalcenter.org
4415,20219355,(484) 595-6741,http://www.devereux.org
4416,20619468,(610) 983-1000,http://www.phoenixvillehospital.com
4417,25219320,(610) 384-7711,http://www.coatesville.va.gov/
4418,4889820,(775) 635-2550,http://www.bmgh.org
4419,4989415,(702) 945-2461,http://mtgrantgenhospital.org/
4420,4789049,(775) 482-6233,http://www.nyeregional.org
4421,2085602,(520) 586-2260,http://www.bensonhospital.org
4422,2618702,(570) 826-3800,http://www.allied-services.org
4423,6185643,(520) 384-3540,http://www.ncch.com
4424,19918017,(484) 888-5845,http://www.lvhn.org/facilities_directions/hospital_locations/lehigh_valley_hospital_muhlenberg
4425,8016105,(724) 656-4100,http://www.jamesonhealth.org
4426,10164154,(816) 891-6000,https://www.saintlukeskc.org/locations/saint-lukes-north-hospital-barry-road?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link
4427,4568959,(308) 832-3400,http://www.kchs.org
4428,16517801,(570) 286-3450,http://www.sunburyhospital.com
4429,187117603,(717) 740-4100,https://lancasterbehavioral.org/
4430,10319401,(610) 313-1000,http://www.dpw.state.pa.us/foradults/statehospitals/norristownstatehospital/index.htm
4431,10018510,(570) 770-5000,http://www.mth.org
4432,245631,(740) 446-5000,http://www.holzer.org
4433,5601915,(978) 922-3000,http://www.beverlyhospital.org/locations--services/locations/beverly-hospital
4434,4501970,(978) 741-1215,http://www.nsmc.partners.org
4435,67785724,(520) 694-7367,NOT AVAILABLE
4436,24418510,(570) 770-3000,http://www.regionalhospitalofscranton.net
4437,19417543,(717) 625-5670,http://www.heartoflancaster.com/locations/heart-of-lancaster-regional-medical-center
4438,12517604,(717) 291-8123,http://www.lancasterregional.com/locations/lancaster-regional-medical-center
4439,13947750,(812) 485-4000,http://www.stmarys.org
4440,68786409,(928) 757-0602,NOT AVAILABLE
4441,82931405,NOT AVAILABLE,NOT AVAILABLE
4442,4857701,(605) 721-4700,http://www.bhsc.com
4443,3302155,(781) 306-6000,http://www.hallmarkhealth.org/lawrencememorialmedicalservices.html
4444,3257108,(605) 977-7000,http://www.avera.org/locations/heart-hospital/
4445,11143506,(419) 636-1131,http://www.chwchospital.com
4446,147922908,(434) 924-8245,http://uvahealth.com/services/transitional-care-hospital/referrals
4447,1455404,(612) 813-6000,http://www.childrensmn.org
4448,1055440,(952) 993-5000,http://www.parknicollet.com
4449,2204401,(207) 262-1000,http://www.sjhhealth.com
4450,20424354,(276) 783-1200,http://www.swvmhi.dbhds.virginia.gov/swvmhi/
4451,4555744,(218) 326-3401,http://www.granditasca.org
4452,2858220,(701) 265-8461,www.cavalierhospital.com
4453,10229566,(843) 390-8100,http://www.mcleodhealth.org/mcleod-seacoast/about-mcleod-seacoast.html
4454,10956136,(507) 275-3134,http://www.hendrickshosp.org
4455,9856175,(507) 629-8300,https://www.sanfordhealth.org/locations/sanford-tracy-medical-center
4456,314895,(585) 593-1100,http://www.jmhny.org
4457,13674502,(918) 426-7800,http://www.odmhsas.org
4458,2297467,NOT AVAILABLE,www.lowerrumpquahhospital.com
4459,5897756,NOT AVAILABLE,www.stcharleshealthcare.org
4460,1612534,(518) 828-7601,http://www.columbiamemorial.com
4461,14223607,(757) 928-8000,http://www.riversideonline.com/rri/index.cfm
4462,1697630,NOT AVAILABLE,www.lakehealthdistrict.org
4463,5297601,NOT AVAILABLE,www.skylakes.org
4464,3620190,(703) 689-9020,www.restonhospital.com
4465,1405201,(802) 442-6361,http://svhealthcare.org
4466,12378404,(361) 694-5010,http://www.driscollchildrens.org
4467,10845428,(937) 268-6511,http://www.dayton.va.gov/
4468,12523667,(757) 722-9961,http://www.hampton.va.gov/
4469,1397850,NOT AVAILABLE,www.grh.org
4470,6797338,NOT AVAILABLE,www.salemhealth.org
4471,2798807,(509) 662-1511,http://www.cwhs.com
4472,6897128,NOT AVAILABLE,www.wvmcweb.com
4473,1197330,NOT AVAILABLE,http://www.samhealth.org/locations/goodsamaritanregionalmedicalcenter/pages/default.aspx
4474,33279529,(940) 657-3535,http://www.knoxcountyhospital-texas.com
4475,11514830,(607) 937-7200,http://www.corninghospital.com
4476,11161108,(815) 226-2000,http://www.osfhealth.com
4477,12411901,(631) 548-6000,http://www.pbmchealth.org
4478,840504,(859) 254-5701,http://www.cardinalhill.org
4479,14960936,(217) 784-4251,http://www.gibsonhospital.org
4480,161520,(309) 647-5240,http://www.grahamhospital.org
4481,1421620,(410) 778-7668,http://umshoreregional.org/about/facilities/chestertown
4482,7975418,(903) 583-8585,http://www.tmcbonham.com/
4483,11176634,(254) 675-8322,http://www.gwhf.org
4484,9561938,(217) 258-2572,http://www.sarahbush.org
4485,11479512,(325) 728-3431,http://www.mitchellcountyhospital.com
4486,19276360,(940) 495-3981,http://www.electrahospital.com
4487,24479521,(940) 864-2621,http://haskellhospital.com/
4488,5221133,(410) 521-5995,http://www.lifebridgehealth.org/northwest/northwest1.aspx
4489,8738120,(901) 226-5000,http://www.baptistonline.org/memphis/
4490,160169,(847) 882-1600,http://www.abbhh.org
4491,260640,(773) 878-9700,http://www.chicagolakeshorehospital.com
4492,50177480,(979) 548-1598,http://www.sweenyhospital.org
4493,1960521,(630) 286-4123,http://www.rmlspecialtyhospital.org
4494,2360608,(773) 522-2010,http://www.schwabrehab.org
4495,3160641,(773) 481-5708,http://www.khchicagocentral.com
4496,56179095,(806) 447-2521,http://www.collingsworthgeneral.net
4497,3860141,(708) 202-8387,http://www.hines.va.gov/
4498,12160153,(708) 216-9000,http://www.loyolamedicine.org/medical_services/index.cfm
4499,13861727,(217) 935-9571,http://www.djwhospital.org
4500,5925951,(304) 466-1000,http://www.arh.org/locations/summers_county.aspx
4501,7040202,(502) 629-8000,http://www.nortonhealthcare.com/nortonhospital
4502,194629210,(803) 545-0301,https://wellpathcare.com/recovery-solutions-locations/south-carolina-sexually-violent-predator-treatment-program-scvptp/
4503,4526452,(304) 269-8080,http://www.stonewallhospital.com
4504,7626537,(304) 329-1400,https://www.prestonmemorial.org/
4505,2762703,(217) 544-6464,www.st-johns.org
4506,6142167,(270) 487-9231,http://www.mcmccares.com
4507,9340353,(859) 497-5018,http://www.sjhlex.org/system-locations-saint-joseph-mount-sterling-mount-sterling-ky
4508,2526354,(304) 265-0400,http://www.graftonhospital.com
4509,7608865,(908) 859-6700,http://www.warrenhospital.org/
4510,7707840,(908) 852-5100,http://www.hrmcnj.org
4511,13107825,(800) 575-6343,http://www.alinalodge.org/
4512,473651,(580) 726-3324,www.elkviewhospital.com/
4513,2474953,(918) 647-8161,http://www.eomchospital.com
4514,373034,(405) 359-5118,http://www.amgedmond.com/
4515,761021,(815) 288-5531,http://www.ksbhospital.com
4516,7861764,(815) 842-2828,http://www.osfsaintjames.org/
4517,1673120,(405) 936-1500,http://www.lakeside-wh.net
4518,4073034,(405) 657-3000,http://integrisok.com/edmond
4519,3473120,(405) 848-1918,http://nwsurgicalokc.com/
4520,2073114,(405) 486-2100,http://www.mcbrideclinicorthopedichospital.com
4521,941008,(502) 732-4321,http://www.ccmhosp.com
4522,4742502,(606) 679-7441,http://www.lakecumberlandhospital.com
4523,9173129,(405) 634-9300,http://www.sh-ok.com/
4524,13573141,(405) 605-6111,http://www.cedarridgebhs.com
4525,8162521,(217) 464-7000,https://www.stmarysdecatur.com/
4526,14062088,(618) 635-2200,http://www.stauntonhospital.org
4527,262002,(618) 463-7300,http://www.altonmemorialhospital.org
4528,2662002,(618) 465-2571,http://www.sahc.org
4529,3321601,(410) 822-1000,http://www.shorehealth.org/services/mhe/
4530,1603894,(603) 569-7500,http://www.hugginshospital.org
4531,5873120,(405) 608-3300,http://www.okheart.com
4532,9573008,(405) 789-6711,http://www.thechildrens-center.org
4533,403264,(603) 536-1120,http://www.spearehospital.com
4534,1642064,(270) 965-5281,http://www.crittenden-health.org
4535,5621157,(410) 871-6900,http://www.carrollhospitalcenter.org
4536,4240031,(502) 222-7161,http://kentucky.gov/pages/home.aspx
4537,7173075,(405) 238-5501,http://www.pvgh.net
4538,7473080,(405) 527-6524,http://www.purcellhospital.com
4539,11573448,(580) 276-3347,http://www.mercyhealthlovecounty.com
4540,6621613,(410) 228-5511,https://em.umaryland.edu/page/hospitals/dorchester_general
4541,11673044,(405) 282-6700,https://www.mercy.net/practice/mercy-hospital-logan-county
4542,12574864,(405) 567-4922,http://www.praguehospital.com
4543,13474079,(918) 968-3571,stroudhospital.com/
4544,1460187,(630) 462-4000,http://www.marianjoy.org
4545,11973573,(580) 228-2344,http://www.jeffersoncountyhospital.net
4546,11174848,(405) 379-4200,http://www.holdenvillegeneral.org
4547,4421811,(410) 641-9600,http://www.atlanticgeneral.org
4548,3173550,(580) 688-3363,http://harmonhospital.com/
4549,1005478,(802) 524-5911,http://www.northwesternmedicalcenter.org/
4550,183729461,(854) 529-3002,https://www.rsfh.com/berkeley-hospital/
4551,82232827,(407) 567-4000,http://www.nemours.org/about/location/nchorlando.html
4552,25377002,(713) 756-5007,http://www.sjmctx.com
4553,25777090,(281) 440-1000,http://www.hnmc.com
4554,26277008,(713) 867-2000,http://www.memorialhermann.org/locations/northwest/
4555,12073460,(580) 371-2327,http://www.mercy.net/
4556,6259756,(406) 693-7000,http://www.msh.mt.gov
4557,10466213,(913) 220-2866,http://www.bluevalleyhospital.com/
4558,33077566,(979) 297-4411,http://www.brhstx.org
4559,33378045,(956) 523-2000,http://www.doctorshosplaredo.com
4560,34677351,(936) 329-8700,http://www.memorialhealth.us/centers/livingston
4561,94051031,(712) 546-7871,http://www.floydvalleyhospital.org
4562,37378504,(956) 926-7000,http://www.lifecare-hospitals.com/hospital/southtexas
4563,37475069,(972) 547-8001,http://www.medicalcenterofmckinney.com
4564,40276180,(817) 255-1000,http://northhillshospital.com/
4565,100361265,(309) 779-5000,NOT AVAILABLE
4566,50277479,(281) 725-5202,http://www.memorialhermann.org
4567,54576384,(940) 552-9351,http://www.wghospital.com
4568,55577598,(281) 332-2511,http://www.clearlakermc.com
4569,58175231,(214) 345-6789,http://www.texashealth.org
4570,59478503,(956) 688-4300,http://www.lifecare-hospitals.com/hospital/southtexas
4571,133877380,(855) 353-2201,http://apollohospitaltexas.com/
4572,110987106,(505) 272-2890,http://hospitals.unm.edu/cpc/
4573,42,(210) 757-7000,http://sahealth.com/locations/northeast-methodist-hospital/
4574,43,(210) 297-3600,http://www.baptisthealthsystem.com/baptist-locations/mission-trail-baptist-hospital
4575,6379714,(432) 464-2103,http://www.permianregional.com
4576,7677833,(979) 337-5000,http://www.swbrenham.org
4577,131074538,(580) 927-2327,http://www.ccghospital.com/hospital/
4578,132697504,NOT AVAILABLE,http://www.asante.org/
4579,15075243,(972) 234-1900,http://www.forestparkmc.com/
4580,133397124,NOT AVAILABLE,https://healthy.kaiserpermanente.org
4581,81977904,(361) 573-6100,http://www.detar.com/detar-healthcare-system/home.aspx
4582,15576234,(940) 627-5921,http://www.wiseregional.com
4583,156747905,(765) 447-4040,NOT AVAILABLE
4584,27477065,(281) 949-3689,http://www.cyfairhospital.com
4585,396817,(808) 547-6011,http://www.hawaiimedcen.com/hmc/eastcampus.html
4586,9687108,NOT AVAILABLE,http://www.albuquerque.va.gov/
4587,11443219,(614) 257-5200,http://www.columbus.va.gov/
4588,9407939,(908) 647-0180,http://www.newjersey.va.gov/
4589,6802132,NOT AVAILABLE,http://www.boston.va.gov/
4590,7148602,(989) 497-2500,http://www.saginaw.va.gov/
4591,156633,(218) 335-3200,https://www.ihs.gov/bemidji/healthcarefacilities/casslake/
4592,7939216,(601) 362-4471,http://www.jackson.va.gov/
4593,13957741,NOT AVAILABLE,http://www.blackhills.va.gov/
4594,15105009,NOT AVAILABLE,http://www.whiteriver.va.gov/
4595,59,(507) 266-7890,http://www.mayoclinic.org/patient-visitor-guide/minnesota/clinic-hospital-buildings/mayo-clinic-hospital-methodist-campus
4596,57,(218) 741-3340,http://www.essentiahealth.org/essentiahealth-virginia/find-a-clinic/essentia-healthvirginia-211.aspx
4597,12016001,(800) 362-8262,http://www.butler.va.gov/
4598,66,(563) 421-1000,http://www.genesishealth.com/
4599,13700921,(787) 641-7582,http://www.caribbean.va.gov/
4600,78,(405) 359-5561,http://www.oumedicine.com/edmond
4601,63,(402) 228-3344,http://www.beatricecommunityhospital.com/
4602,74,(620) 820-5271,http://www.kdads.ks.gov/parsons/parsons_index.html
4603,84,(601) 855-4000,http://www.merithealthmadison.com/
4604,80,(405) 515-1000,http://www.normanregional.com/en/locations.html?location_list=9
4605,779124,(806) 351-1000,http://www.specialtyhospital-plumcreek.net
4606,10831750,(229) 424-7100,http://www.dorminymedical.org
4607,100,(317) 274-5000,http://iuhealth.org/university/
4608,95,(513) 636-4200,http://www.cincinnatichildrens.org/
4609,102,(317) 944-5000,http://iuhealth.org/riley/
4610,90,(513) 282-7000,http://www.trihealth.com/hospitals-and-practices/bethesda-arrow-springs/
4611,104,(219) 738-5500,http://www.methodisthospitals.org/
4612,39079756,(432) 943-2511,http://www.wardmemorial.org
4613,3178756,(512) 706-1900,http://www.chghospitals.com/austin/
4614,5577701,(409) 236-8700,http://www.christusdubuis.org/beaumontandportarthursystem-christusdubuishospitalofbeaumont
4615,46378223,NOT AVAILABLE,http://www.dshs.state.tx.us/tcid/default.shtm
4616,16376208,(940) 320-2300,http://www.ithdenton.com
4617,18379902,(915) 545-1823,http://www.encore-healthcare.com/mesa_hills/index.aspx
4618,18479902,(915) 351-9044,http://www.khelpaso.com
4619,20976132,(817) 346-0094,http://www.kindredhospitalfwsw.com/
4620,49879081,(806) 659-2535,http://www.hchd.net
4621,47178212,(210) 572-4600,http://www.acuityhealthcare.net
4622,134178232,(210) 402-4092,http://www.baptistemergencyhospital.com/
4623,15579930,(951) 564-6100,http://www.elpaso.va.gov/
4624,73678962,(979) 725-8274,http://weimarhospital.com/
4625,71378232,(210) 572-0911,http://www.baptistemergencyhospital.com/
4626,134878207,(210) 704-3907,http://www.chofsa.org/
